id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
729,Luis Eduardo,Soares da Silva,Cuiabano,u,has joined Botafogo on loan for the rest of the season.,,4.5,454,94.0,0.0,759,251.0,0.0,625.0,232.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,670.0,240.0,0.0,0.0,668.0,241.0,661.0,241.0,647.0,239.0,669.0,241.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,Dilane,Bakwa,Bakwa,a,,,5.9,102,68.0,0.0,699,299.0,0.0,742.0,330.0,0,0,0.0,-1,1.0,40,7,0.0,0.8,0.0,0.0,1.2,387.0,177.0,100.0,100.0,372.0,168.0,211.0,135.0,249.0,135.0,317.0,151.0,,,,,,,,0.07,0.14,0.21,1.69,0.0,0.0,2.09,1.05,6.8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Anthony,Patterson,Patterson,a,,,4.2,606,36.0,0.2,376,56.0,0.0,509.0,75.0,0,-1,1.0,-3,3.0,88,101,0.0,0.0,0.0,0.0,0.0,575.0,80.0,,,570.0,80.0,558.0,69.0,528.0,56.0,569.0,80.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,Simon,Moore,Moore,a,,,3.9,687,66.0,0.4,276,35.0,0.0,408.0,27.0,0,0,0.0,-1,1.0,171,152,0.0,0.0,0.0,0.0,0.0,479.0,33.0,,,475.0,33.0,458.0,19.0,424.0,5.0,473.0,33.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Blondy,Nna Noukeu,Nna Noukeu,a,,,3.9,717,82.0,0.1,417,65.0,0.0,429.0,43.0,0,0,0.0,-1,1.0,75,45,0.0,0.0,0.0,0.0,0.0,499.0,49.0,,,494.0,49.0,478.0,35.0,445.0,21.0,493.0,49.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Daniel,Ballard,Ballard,a,,,4.6,385,70.0,3.2,100,38.0,3.4,94.0,35.0,8,0,0.0,1,-1.0,7298,1999,0.7,14.3,3.4,3.4,4.7,33.0,15.0,100.0,100.0,30.0,14.0,220.0,60.0,61.0,4.0,64.0,12.0,,,,,,,,0.1,0.03,0.13,1.29,0.0,0.26,1.05,0.96,10.85,16,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,14261.0,7651.0,0.0,0.1299999999999999,0.010000000000000009,0.14000000000000012,0.25,18.0,1.1000000000000085,9.0,2.8000000000000043,1.0,9.0,1.0,10.0
532,Trai,Hume,Hume,a,,,4.5,430,88.0,0.3,304,110.0,1.0,281.0,98.0,1,0,0.0,0,0.0,218,376,0.2,10.2,1.0,1.0,2.9,175.0,66.0,,,133.0,56.0,84.0,21.0,216.0,56.0,133.0,49.0,2.0,,,,,,,0.04,0.05,0.09,1.32,0.0,0.28,1.05,0.98,6.55,16,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,397.0,1152.0,0.0,0.0,0.0,0.0,0.120000000000001,6.599999999999994,11.799999999999983,4.0,2.200000000000003,1.0,2.0,0.0,3.0
533,Aji,Alese,Alese,i,Shoulder injury - Unknown return date,,4.0,631,165.0,0.0,736,249.0,0.0,458.0,175.0,0,0,0.0,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,527.0,196.0,0.0,0.0,522.0,198.0,507.0,197.0,475.0,186.0,521.0,198.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,Joe,Anderson,Anderson,a,,,3.9,701,205.0,0.4,273,102.0,0.0,419.0,155.0,0,0,0.0,-1,1.0,143,263,0.0,0.0,0.0,0.0,0.0,489.0,177.0,,,485.0,180.0,468.0,178.0,435.0,166.0,483.0,179.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,Luke,O'Nien,O'Nien,s,Suspended until 01 Jan,,4.0,628,162.0,0.0,575,208.0,-0.2,758.0,250.0,0,0,0.0,0,0.0,20,124,0.0,-0.2,0.0,0.0,-0.5,759.0,250.0,0.0,0.0,434.0,157.0,421.0,156.0,473.0,184.0,444.0,157.0,,,,,,,,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,45.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
